"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","log_price","popular","good_condition","high_grade"
"201",2015-03-11,210000,3,1,860,11725,1,0,0,4,6,860,0,1943,0,"98056",1300,9514,12.2548628096996,0,1,0
"202",2014-11-12,297000,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,"98042",2030,10450,12.6014874177848,0,1,1
"203",2014-07-16,470000,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,"98107",1680,5000,13.0604879736862,0,1,1
"204",2014-08-04,226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,"98023",1430,7500,12.3305002239052,0,1,1
"205",2015-03-03,274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,"98059",1400,8040,12.5217953781375,0,1,0
"206",2014-08-04,840000,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,"98040",2770,10744,13.6411571708195,0,1,1
"207",2014-09-19,677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,"98052",2750,4587,13.4267550634191,0,1,1
"208",2015-02-05,425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,"98116",1290,5000,12.9598444479066,0,1,1
"209",2014-11-23,180250,2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,"98166",1250,14280,12.1021000551472,0,1,0
"210",2014-07-17,464000,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,"98133",1560,1312,13.0476398312084,0,1,1
"211",2015-04-22,320000,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,"98038",1630,6397,12.6760762747759,0,1,1
"212",2014-07-17,625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,"98105",1160,1327,13.3463130037527,0,1,1
"213",2014-05-15,592500,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,"98074",2520,12368,13.2921061519914,0,1,1
"214",2015-01-14,465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,"98001",2590,18386,13.0497926845695,0,1,1
"215",2014-05-27,477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,"98118",2130,8700,13.0752717698705,0,1,1
"216",2015-01-15,280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,"98168",1100,14459,12.5425448821514,0,1,0
"217",2015-02-21,1510000,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,"98040",3836,20953,14.2276202087911,1,1,1
"218",2014-07-03,445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,"98146",1320,5390,13.0077109363191,0,1,1
"219",2014-08-28,1070000,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,"98144",2580,5184,13.8831692064381,1,1,1
"220",2014-10-23,467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,"98177",2120,12040,13.054084536651,0,1,1
"221",2014-08-22,686000,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,"98075",3070,8127,13.438632906708,0,1,1
"222",2014-06-05,279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,"98198",1900,10125,12.542366294777,0,1,1
"223",2014-09-04,527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,"98011",1910,10055,13.1749558275235,0,1,1
"224",2014-09-18,325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,"98030",2080,9583,12.6915804613119,0,1,1
"225",2014-09-03,328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,"98038",2020,8031,12.7007688873663,0,1,1
"226",2014-06-04,390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,"98146",1280,7392,12.8739020181058,0,1,1
"227",2015-03-09,479950,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,"98053",1640,6009,13.0814372107917,0,1,1
"228",2014-05-29,264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,"98023",1510,9753,12.4872964079209,0,1,1
"229",2015-01-15,235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,"98031",1960,13068,12.3673407931263,0,1,1
"230",2015-03-03,516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,"98053",2250,4729,13.1548305675418,0,1,1
"231",2015-04-13,655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,"98166",2030,13193,13.3923905146174,1,1,1
"232",2014-06-16,5e+05,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,"98059",2280,15347,13.1223633774043,0,1,1
"233",2014-11-21,315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,"98023",2120,8236,12.6603279178078,0,1,1
"234",2014-11-20,213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,"98024",1150,13702,12.2690474446916,0,1,0
"235",2014-09-02,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,"98108",2090,4800,13.0710700830168,0,1,1
"236",2014-06-10,1030000,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,"98033",3430,35096,13.8450693602058,0,1,1
"237",2015-04-09,416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,"98010",2070,80100,12.9384405392434,0,1,1
"238",2015-03-20,410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,"98122",1510,4740,12.9239124386805,0,1,1
"239",2014-07-01,8e+05,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,"98077",2920,148539,13.5923670066501,0,1,1
"240",2014-05-29,472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,"98003",2600,13988,13.0647342645677,0,1,1
"241",2014-12-08,225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,"98003",1190,8640,12.3238556811866,0,1,1
"242",2014-10-01,210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,"98126",830,4960,12.2548628096996,0,1,0
"243",2015-01-27,455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,"98115",1450,3750,13.0280526979331,0,0,1
"244",2015-04-27,225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,"98002",1260,8316,12.3238556811866,0,1,0
"245",2014-08-26,480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,"98103",1390,3060,13.0815413828841,0,1,1
"246",2015-02-12,363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,"98023",2570,10377,12.802158113247,0,1,1
"247",2014-09-29,2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,"98074",3120,18841,14.6909792953182,1,1,1
"248",2015-02-26,181000,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,"98106",1150,2566,12.106252310248,0,1,0
"249",2015-03-14,250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,"98002",2010,7650,12.4292161968444,0,1,1
"250",2015-04-22,481000,3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,"98103",1390,3000,13.0836225490879,0,1,0
"251",2014-09-23,260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,"98032",1750,7209,12.4684369099977,0,1,1
"252",2014-05-13,455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,"98058",3060,6567,13.0280526979331,0,1,1
"253",2015-04-01,415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,"98045",1730,36224,12.9360337992128,0,1,1
"254",2015-04-21,349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,"98118",1620,6331,12.764258840656,0,1,1
"255",2014-09-29,245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,"98030",1630,6458,12.4090134895269,0,1,1
"256",2014-05-19,592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,"98115",1420,6816,13.2921061519914,0,1,1
"257",2014-10-20,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,"98106",1910,7620,12.8609986132699,0,1,1
"258",2015-02-11,315000,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,"98059",1550,10650,12.6603279178078,0,1,1
"259",2014-11-24,255000,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,"98045",1380,10098,12.4490188241406,0,1,1
"260",2014-08-29,693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,"98052",2990,5659,13.448785278172,0,1,1
"261",2014-12-02,780000,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,"98112",1660,4400,13.5670491986658,0,1,1
"262",2014-10-24,237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,"98198",1600,8470,12.3758154201173,0,1,1
"263",2014-12-16,525000,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,"98074",2380,33450,13.1711535415738,0,1,1
"264",2015-04-28,425000,2,1,770,5040,1,0,0,3,5,770,0,1930,0,"98144",1330,2580,12.9598444479066,0,1,0
"265",2014-10-27,369900,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,"98070",1230,14267,12.8209879778205,1,1,0
"266",2014-05-19,290000,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,"98031",1950,7475,12.5776362019627,0,1,1
"267",2014-09-29,285000,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,"98106",1130,6350,12.5602444592508,0,1,1
"268",2014-08-14,415000,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,"98115",1320,4465,12.9360337992128,0,1,1
"269",2015-04-09,272500,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,"98023",2070,8250,12.5153938930854,0,1,1
"270",2015-05-04,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,"98004",3890,20060,14.8802212949567,0,1,1
"271",2014-10-07,1370000,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,"98077",4180,47443,14.1303212978043,0,1,1
"272",2015-05-01,436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,"98133",1440,7530,12.9853975223312,0,1,1
"273",2014-10-17,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,"98003",1350,8164,12.2548628096996,0,1,1
"274",2014-09-25,236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,"98178",1320,7619,12.3715870840077,0,1,1
"275",2014-11-24,331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,"98199",1440,2225,12.7098736543592,0,1,1
"276",2015-03-20,365000,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,"98031",2653,4927,12.8076526325646,0,1,1
"277",2015-01-27,450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,"98058",1660,10530,13.0170028617465,0,1,1
"278",2014-11-13,770000,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,"98028",1860,12136,13.5541457938299,0,1,1
"279",2015-05-05,455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,"98038",2670,49385,13.0280526979331,0,1,1
"280",2015-05-05,405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,"98118",2020,6000,12.9116423460887,0,1,0
"281",2014-07-03,304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,"98031",1720,11088,12.6277391329763,0,1,1
"282",2015-02-27,170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,"98178",1650,8775,12.0435537160324,0,1,0
"283",2015-05-13,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,"98122",3050,7556,14.5333503511146,0,1,1
"284",2014-06-30,780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,"98053",3920,7864,13.5670491986658,0,1,1
"285",2015-04-10,330000,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,"98028",2570,13300,12.7068479334427,0,1,1
"286",2014-09-05,370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,"98030",2410,8100,12.8212582846204,0,1,1
"287",2014-10-17,467000,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,"98072",2300,9750,13.054084536651,0,1,1
"288",2015-02-09,405000,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,"98034",1670,7320,12.9116423460887,0,1,1
"289",2014-07-02,675000,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,"98006",2310,10300,13.4224679698547,0,1,1
"290",2014-08-12,5e+05,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,"98006",1520,13527,13.1223633774043,0,1,1
"291",2014-07-23,389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,"98166",2410,15256,12.873899454,0,1,1
"292",2015-02-24,630000,4,1.75,2950,9025,1,0,2,4,8,1780,1170,1975,0,"98034",2120,9600,13.3534750983677,0,1,1
"293",2014-10-22,360000,4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,"98001",2280,9937,12.7938593104323,0,1,1
"294",2014-10-02,580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,"98056",2320,11004,13.2707833825226,0,1,1
"295",2014-07-09,550000,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,"98126",2390,4166,13.2176735572087,1,1,1
"296",2014-07-10,879000,4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,"98075",3150,11374,13.6865401766673,0,1,1
"297",2014-08-22,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,"98042",1740,7316,12.4874851049684,0,1,1
"298",2015-03-04,446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,"98059",2400,7220,13.0091946792987,0,1,1
"299",2014-06-02,404000,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,"98108",2140,5592,12.9091701569433,0,1,1
"300",2014-05-29,267500,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,"98188",1630,9052,12.4968748453182,0,1,1
"301",2014-06-24,3080000,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,"98074",4550,19508,14.9404401549498,1,1,1
"302",2014-08-11,335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,"98003",2510,7903,12.7218858108072,0,1,1
"303",2014-06-19,576000,3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,"98117",2190,7310,13.263862939678,0,1,1
"304",2015-04-01,208633,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,"98038",2370,4590,12.2483320065441,0,1,1
"305",2015-01-15,315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,"98166",1460,10139,12.6603279178078,0,1,1
"306",2015-02-17,725000,3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,"98112",1740,4000,13.4939269338368,0,1,1
"307",2015-04-03,550000,4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,"98177",1800,8275,13.2176735572087,0,1,1
"308",2014-06-12,610750,4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,"98074",2250,9781,13.32244298912,0,1,1
"309",2015-02-28,550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,"98105",1460,5000,13.2189454752506,0,1,0
"310",2015-01-08,665000,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,"98056",2720,8330,13.407542319638,0,1,1
"311",2015-02-09,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,"98144",2440,5750,13.6339886813409,0,1,1
"312",2014-10-23,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,"98065",1660,78408,12.2110601870412,0,1,0
"313",2014-05-02,2380000,5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,"98119",2880,5400,14.6826110456477,1,1,1
"314",2014-06-18,1380000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,"98006",3860,11244,14.1375940571334,1,1,1
"315",2014-12-09,1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,"98006",3860,11244,14.1519827945855,1,1,1
"316",2014-11-05,305000,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,"98058",2150,7350,12.6280670555895,0,1,1
"317",2015-04-08,487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,"98133",1570,8162,13.0960194020647,0,1,1
"318",2015-05-11,390000,3,2.5,1930,64904,1,0,0,4,8,1930,0,1988,0,"98042",2350,57500,12.8739020181058,0,1,1
"319",2014-07-23,548000,2,1,1470,3864,1,0,0,4,7,1170,300,1916,0,"98103",1570,3864,13.2140305659302,0,1,1
"320",2014-11-22,268750,4,1,800,8775,1,0,0,3,6,800,0,1943,0,"98166",1310,8775,12.501536858424,0,1,0
"321",2014-05-13,819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,"98052",1560,8384,13.6169376605843,0,1,1
"322",2014-10-23,520000,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,"98027",2660,17958,13.1615840905576,0,1,1
"323",2014-07-21,230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,"98001",1520,9518,12.3458345879053,0,1,1
"324",2015-02-02,240000,3,1.75,1510,10248,1,0,0,3,7,1510,0,1969,0,"98023",1510,9753,12.3883942023241,0,1,1
"325",2014-09-05,232000,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,"98146",1820,7460,12.3544926506484,0,1,0
"326",2015-03-11,240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,"98146",1820,7460,12.390475368528,0,1,0
"327",2014-10-27,274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,"98077",3080,35781,12.5244354634253,0,1,1
"328",2014-09-05,740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,0,"98102",2320,5500,13.5144054651804,0,1,1
"329",2015-04-28,186375,3,1,1000,7636,1,0,0,2,7,1000,0,1952,0,"98166",1150,7600,12.135516052067,0,0,1
"330",2014-07-25,790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,"98005",2500,10004,13.5797882244432,0,1,1
"331",2014-09-16,880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,2002,"98105",2370,6120,13.6876771864544,0,1,1
"332",2015-04-16,279000,6,1.75,2240,11180,2,0,0,4,7,2240,0,1955,0,"98198",1590,7955,12.5389670608035,0,1,1
"333",2014-07-29,295000,3,2,1810,10530,1,0,2,3,8,1810,0,1991,0,"98022",1910,10450,12.594730635322,0,1,1
"334",2015-04-08,640000,2,1,1070,5000,1,0,0,3,7,1070,0,1924,0,"98103",1710,5000,13.3692234553359,0,1,1
"335",2014-07-03,940000,4,2,2490,9525,2,0,0,5,9,2490,0,1968,0,"98040",2770,9525,13.7536351542462,0,1,1
"336",2014-10-07,260000,4,2.5,1960,5238,2,0,0,3,7,1960,0,2003,0,"98038",1800,5894,12.4684369099977,0,1,1
"337",2014-06-02,559900,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2004,0,"98072",2580,11045,13.235513475337,0,1,1
"338",2014-07-22,791500,4,2,1510,3500,1.5,0,0,5,7,1510,0,1911,0,"98103",1820,3750,13.5816851583032,0,1,1
"339",2014-08-26,265000,3,1.75,1420,8250,1,0,0,3,7,1420,0,1954,0,"98133",1740,8000,12.4874851049684,0,1,1
"340",2015-05-01,245000,3,1.75,1740,11547,1,0,0,3,7,1740,0,1954,0,"98178",880,78408,12.4090134895269,0,1,1
"341",2015-04-24,485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,"98052",2560,14764,13.0919041699196,0,1,1
"342",2014-11-06,684000,4,3.5,3040,8414,2,0,0,3,9,2420,620,2010,0,"98059",3470,8066,13.4357131966047,0,1,1
"343",2014-09-09,425000,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,0,"98125",1580,8691,12.9598444479066,0,1,1
"344",2014-10-17,309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,0,"98070",1660,20000,12.6430364206977,0,1,0
"345",2014-07-18,552250,4,2.5,2580,5823,2,0,0,3,8,2580,0,2002,0,"98065",2380,5823,13.2217561212824,0,1,1
"346",2014-07-23,165000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,"98178",1020,7138,12.0137007528827,0,1,0
"347",2014-12-29,239900,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,"98178",1020,7138,12.3879774488278,0,1,0
"348",2014-12-05,320000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,"98059",1360,32156,12.6760762747759,0,1,0
"349",2014-10-21,206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,"98030",1720,12080,12.2385398356677,0,1,1
"350",2015-04-16,387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,0,"98155",2040,8646,12.8661799720119,0,1,1
"351",2014-06-04,299000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,0,"98014",1300,19207,12.6081988523728,0,1,0
"352",2014-09-22,855000,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,0,"98040",2610,10180,13.6588567479189,0,1,1
"353",2015-01-26,315000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,"98166",1940,14400,12.6603279178078,0,1,1
"354",2014-12-03,437500,2,1,990,3120,1,0,2,5,7,790,200,1907,0,"98103",1930,3120,12.9888319847798,0,1,1
"355",2015-03-24,252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,"98001",1640,22654,12.4371843664936,0,1,1
"356",2014-06-04,375000,4,1.75,2200,7475,1,0,0,5,7,1100,1100,1955,0,"98118",1600,5766,12.8346813049525,0,1,1
"357",2014-08-06,3e+05,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,"98038",2010,5091,12.6115377536383,0,1,1
"358",2014-10-06,420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,"98006",1750,10530,12.9480099902596,0,1,1
"359",2014-05-05,9e+05,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1954,"98033",1340,17689,13.7101500423064,0,1,1
"360",2014-08-05,679900,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,0,"98116",1520,5750,13.4297010075146,0,1,1
"361",2014-06-05,463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,"98053",1580,28399,13.0454823330684,0,1,1
"362",2014-08-28,380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,0,"98059",2470,11340,12.8479265317026,0,1,1
"363",2014-12-10,329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,0,"98038",1820,8168,12.7053316329247,0,1,1
"364",2014-08-19,604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,0,"98033",2040,9363,13.3129010889696,0,1,1
"365",2014-09-17,795000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,0,"98006",2920,8800,13.5860973936365,0,1,1
"366",2015-01-30,465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,0,"98045",1380,44049,13.0497926845695,0,1,1
"367",2015-03-26,673000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,0,"98166",2140,17449,13.4195006086269,0,1,1
"368",2014-10-01,810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,0,"98074",3400,21455,13.6047895266486,0,1,1
"369",2015-04-23,785000,4,2.75,2440,69415,1,0,0,4,8,1910,530,1989,0,"98075",2770,24361,13.5734389967645,0,1,1
"370",2014-11-20,338000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,0,"98056",1810,7650,12.7308011744652,0,1,1
"371",2014-12-04,280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,"98056",1430,7220,12.5425448821514,0,1,1
"372",2014-10-01,315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,"98133",1810,6929,12.6603279178078,0,1,1
"373",2015-03-24,530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,"98133",1810,6929,13.1806322855283,0,1,1
"374",2014-12-23,380000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,0,"98023",2860,9721,12.8479265317026,0,1,1
"375",2014-08-11,297000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,0,"98056",1650,7625,12.6014874177848,0,1,1
"376",2014-05-20,730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,"98075",3480,7447,13.5007998131246,0,1,1
"377",2014-06-09,450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,0,"98125",1770,12600,13.0170028617465,0,1,1
"378",2014-10-27,275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,"98038",1680,7500,12.5245263766487,0,1,1
"379",2015-04-29,595000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,"98115",1910,3120,13.2963166845278,0,1,1
"380",2015-04-21,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,"98144",1590,2577,12.9831013100708,0,1,1
"381",2014-09-16,270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,"98011",3130,19868,12.5061772379805,0,0,0
"382",2014-08-05,950000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,"98077",3360,14142,13.7642172635767,0,1,1
"383",2015-03-13,389000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,0,"98019",2300,6930,12.8713346226006,0,1,1
"384",2015-01-21,560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,"98052",2420,8050,13.2356920627113,0,1,1
"385",2014-07-28,1350000,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,"98006",4050,19009,14.1156151504146,0,1,1
"386",2014-11-11,799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,0,"98040",2450,9691,13.5911162247484,0,1,1
"387",2014-06-25,365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,"98072",1410,9600,12.809021558172,0,1,1
"388",2014-05-15,252350,3,2,1650,7352,1,0,0,3,7,1160,490,1979,0,"98058",1710,7350,12.4385722917684,0,1,1
"389",2014-09-05,403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,"98146",1880,12000,12.9090463869079,0,1,1
"390",2014-08-01,385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,0,"98177",1610,10020,12.8609986132699,0,1,1
"391",2014-12-10,345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,0,"98106",1450,7620,12.7512996960135,0,1,1
"392",2014-09-17,490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,0,"98008",1950,2856,13.1021606700868,0,1,1
"393",2014-06-18,330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,"98019",1790,27743,12.7068479334427,0,1,1
"394",2014-05-12,927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,"98004",3180,12239,13.739708844548,0,1,1
"395",2014-07-28,1120000,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,0,"98040",3600,16553,13.9288392432713,0,1,1
"396",2015-04-30,330000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,"98028",2000,9600,12.7068479334427,0,1,1
"397",2015-03-09,530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,"98008",2110,8800,13.1806322855283,0,1,1
"398",2014-06-23,365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,"98006",2000,10071,12.8076526325646,0,0,1
"399",2014-06-19,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,"98118",1060,3500,12.8446316358057,0,1,1
"400",2014-06-19,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,"98058",1390,8750,12.5058067990061,0,1,1
"401",2015-03-06,557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,0,"98122",1630,1543,13.2303205189094,0,1,1
"402",2014-08-25,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,"98022",1880,16963,12.7938593104323,0,1,1
